Classification	Method	DOI	Splicing_outcome
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	RT-PCR	10.1038/s41436-020-0766-9	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	RT-PCR	10.1038/s41436-020-0766-9	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	RT-PCR	10.1038/s41436-020-0766-9	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Normal	Minigene Assay	10.1002/humu.22388	1
Splice-altering	RT-PCR	10.1002/humu.22388	Exon Skipping
Normal	RT-PCR	10.1002/humu.22388	1
Normal	RT-PCR	10.1002/humu.22388	1
Splice-altering	RT-PCR	10.1093/nar/gky372	Exon Skipping
Normal	"Minigene Assay, RT-PCR"	10.1093/nar/gky372	1
Splice-altering	Unspecified	10.1093/nar/gky372	Partial Exon Skipping
Splice-altering	Unspecified	10.1093/nar/gky372	Exon Skipping
Normal	RT-PCR	10.1038/s41436-020-0766-9	1
Splice-altering	RT-PCR	10.1093/nar/gky372	Exon Skipping
Normal	Unspecified	10.1093/nar/gky372	1
Normal	"Minigene Assay, RT-PCR"	10.1002/humu.22388	1
Normal	Unspecified	10.1093/nar/gky372	1
Splice-altering	Unspecified	10.1093/nar/gky372	Exon Skipping
Normal	RT-PCR	10.1093/nar/gky372	1
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	"Minigene Assay, RT-PCR"	10.1002/humu.22388	Exon Skipping
Normal	"Minigene Assay, RT-PCR"	10.1002/humu.22388	1
Normal	"Minigene Assay, RT-PCR"	10.3389/fgene.2018.00366	1
Splice-altering	Minigene Assay	10.1038/s10038-022-01077-2	Partial Intron Inclusion
Normal	"Minigene Assay, RT-PCR"	10.1002/humu.22388	1
Normal	RT-PCR	10.1002/humu.22388	1
Normal	RT-PCR	10.1093/nar/gky372	1
Normal	Unspecified	10.1093/nar/gky372	1
Splice-altering	Minigene Assay	10.1038/s10038-022-01077-2	Exon Skipping
Splice-altering	RT-PCR	10.1093/nar/gky372	Exon Skipping
Splice-altering	RT-PCR	10.1093/nar/gky372	Exon Skipping
Normal	RT-PCR	10.1038/s41436-020-0766-9	1
Normal	Minigene Assay	10.1038/s10038-022-01077-2	1
Splice-altering	RT-PCR	10.1093/nar/gky372	Partial Intron Inclusion
Splice-altering	Minigene Assay	10.1038/s10038-022-01077-2	Partial Intron Inclusion
Splice-altering	RT-PCR	10.1002/humu.22388	Partial Intron Inclusion
Splice-altering	Unspecified,RT-PCR	10.1093/nar/gky372	Partial Exon Skipping
Splice-altering	Unspecified,RT-PCR	10.1093/nar/gky372	Partial Exon Skipping
Splice-altering	RT-PCR	10.1093/nar/gky372	Exon Skipping And Partial Exon Skipping
Normal	Minigene Assay	10.1038/s10038-022-01077-2	1
Splice-altering	RT-PCR	10.1002/humu.22388	Exon Skipping
Splice-altering	RT-PCR	10.1093/nar/gky372,10.1002/humu.22388	Exon Skipping,Partial Exon Skipping
Splice-altering	RT-PCR	10.1093/nar/gky372,10.1002/humu.22388	Exon Skipping,Partial Exon Skipping
Splice-altering	Minigene Assay	10.1093/nar/gky372	Partial Intron Inclusion
Normal	RT-PCR	10.1093/nar/gky372	1
Normal	RT-PCR	10.1002/humu.22388	1
Normal	cBROCA	10.1073/pnas.1915608116	1
Normal	Minigene Assay	10.1038/s10038-022-01077-2	1
Normal	RT-PCR	10.1093/nar/gky372	1
Splice-altering	RT-PCR	10.1093/nar/gky372	Partial Exon Skipping
Splice-altering	Minigene Assay	10.1016/j.celrep.2018.03.052Ê	Partial Intron Inclusion
Splice-altering	Minigene Assay	10.1016/j.celrep.2018.03.052Ê	Partial Intron Inclusion
Splice-altering	RT-PCR	10.1093/nar/gky372	Partial Exon Skipping
Splice-altering	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Normal	RT-PCR	10.1038/s41436-020-0766-9	1
Normal	RT-PCR	10.1038/s41436-020-0766-9	1
Normal	RT-PCR	10.1002/humu.22388	1
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	Minigene Assay	10.1038/s10038-022-01077-2	Exon Skipping
Splice-altering	MaPSy	10.1038/ng.3837	.
Normal	MaPSy	10.1038/ng.3837	.
Splice-altering	Unspecified	10.1093/nar/gky372	Partial Intron Inclusion
Splice-altering	RT-PCR	10.1093/nar/gky372	Partial Intron Inclusion
Splice-altering	RT-PCR	10.1093/nar/gky372	Partial Intron Inclusion
Splice-altering	RT-PCR,"Minigene Assay, RT-PCR"	10.1038/s41436-020-0766-9,10.3389/fgene.2018.00366	Partial Intron Inclusion,Unreported
Splice-altering	RT-PCR,"Minigene Assay, RT-PCR"	10.1038/s41436-020-0766-9,10.3389/fgene.2018.00366	Partial Intron Inclusion,Unreported
Splice-altering	"Minigene Assay, RT-PCR"	10.1093/nar/gky372	Partial Intron Inclusion
Splice-altering	RT-PCR	10.1093/nar/gky372	Partial Intron Inclusion
Splice-altering	RT-PCR	10.1038/s41436-020-0766-9	Partial Intron Inclusion
Normal	"Minigene Assay, RT-PCR"	10.1002/humu.22388	1
Normal	RT-PCR	10.3389/fgene.2018.00366	1
Splice-altering	"Minigene Assay, RT-PCR"	10.1093/nar/gky372	Partial Exon Skipping
Splice-altering	RT-PCR	10.1093/nar/gky372	Partial Exon Skipping
Splice-altering	RT-PCR,Unspecified,"Minigene Assay, RT-PCR"	10.1093/nar/gky372	Partial Exon Skipping,Exon Skipping And Partial Exon Skipping
Splice-altering	RT-PCR,Unspecified,"Minigene Assay, RT-PCR"	10.1093/nar/gky372	Partial Exon Skipping,Exon Skipping And Partial Exon Skipping
Splice-altering	MaPSy	10.1038/ng.3837	Partial Exon Skipping,Exon Skipping And Partial Exon Skipping
Splice-altering	RT-PCR,Unspecified,"Minigene Assay, RT-PCR"	10.1093/nar/gky372	Partial Exon Skipping,Exon Skipping And Partial Exon Skipping
Splice-altering	RT-PCR	10.1038/s41436-020-0766-9,10.1093/nar/gky372	Partial Exon Skipping
Splice-altering	RT-PCR	10.1038/s41436-020-0766-9,10.1093/nar/gky372	Partial Exon Skipping
Splice-altering	MaPSy	10.1038/ng.3837	Partial Exon Skipping
Splice-altering	RT-PCR	10.1093/nar/gky372	Exon Skipping And Partial Exon Skipping
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Normal	Minigene Assay	10.1002/humu.22388	1
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	RT-PCR	10.1002/humu.22388	Partial Exon Skipping,Exon Skipping
Splice-altering	RT-PCR	10.1002/humu.22388	Partial Exon Skipping,Exon Skipping
Splice-altering	MaPSy	10.1038/ng.3837	1
Splice-altering	MaPSy	10.1038/ng.3837	1
Splice-altering	MaPSy	10.1038/ng.3837	1
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	"Minigene Assay, RT-PCR"	10.1002/humu.22388	Exon Skipping
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	RT-PCR	10.1093/nar/gky372	Exon Skipping
Normal	RT-PCR	10.3389/fgene.2018.00366	1
Splice-altering	Unspecified	10.1093/nar/gky372	Exon Skipping
Normal	cBROCA	10.1073/pnas.1915608116	1
Splice-altering	RT-PCR	10.1002/humu.22388	Exon Skipping
Splice-altering	"Minigene Assay, RT-PCR"	10.3389/fgene.2018.00366	Unreported
Splice-altering	RT-PCR,Unspecified	10.1038/s41436-020-0766-9,10.1093/nar/gky372	Exon Skipping
Splice-altering	RT-PCR,Unspecified	10.1038/s41436-020-0766-9,10.1093/nar/gky372	Exon Skipping
Splice-altering	RT-PCR,Unspecified	10.1038/s41436-020-0766-9,10.1093/nar/gky372	Exon Skipping,
Low-freq	MaPSy	10.1038/ng.3837	Exon Skipping
Splice-altering	RT-PCR	10.1093/nar/gky372	Exon Skipping
Normal	RT-PCR	10.1093/nar/gky372	1
Normal	MaPSy	10.1038/ng.3837	Partial Exon Skipping
Normal	MaPSy	10.1038/ng.3837	Partial Exon Skipping
Low-freq	MaPSy	10.1038/ng.3837	Partial Exon Skipping
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Normal	RT-PCR	10.1002/humu.22388	1
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Normal	MaPSy	10.1038/ng.3837	.
Normal	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Normal	RT-PCR	10.1002/humu.22388	1
Low-freq	MaPSy	10.1038/ng.3837	.
Normal	MaPSy	10.1038/ng.3837	.
Normal	cBROCA	10.1073/pnas.1915608116	1
Splice-altering	RT-PCR	10.1093/nar/gky372	Partial Exon Skipping
Normal	RT-PCR	10.1093/nar/gky372	,Partial Intron Inclusion
Normal	RT-PCR	10.1093/nar/gky372	,Partial Intron Inclusion
Splice-altering	RT-PCR	10.1093/nar/gky372	Partial Intron Inclusion
Normal	RT-PCR	10.3389/fgene.2018.00366	1
Normal	RT-PCR	10.3389/fgene.2018.00366	1
Normal	RT-PCR	10.1093/nar/gky372	1
Normal	RT-PCR,"Minigene Assay, RT-PCR"	10.3389/fgene.2018.00366,10.1002/humu.22388	1
Normal	RT-PCR,"Minigene Assay, RT-PCR"	10.3389/fgene.2018.00366,10.1002/humu.22388	1
Normal	RT-PCR	10.1002/humu.22388	1
Normal	Minigene Assay	10.1038/s10038-022-01077-2,10.1002/humu.22388	1
Normal	Minigene Assay	10.1038/s10038-022-01077-2,10.1002/humu.22388	1
Normal	"Minigene Assay, RT-PCR"	10.1002/humu.22388	1
Normal	"Minigene Assay, RT-PCR",RT-PCR	10.1002/humu.22388,10.1038/s41436-020-0766-9	1
Splice-altering	"Minigene Assay, RT-PCR",RT-PCR	10.3389/fgene.2018.00366,10.1093/nar/gky372	Unreported,Exon Skipping
Splice-altering	"Minigene Assay, RT-PCR",RT-PCR	10.3389/fgene.2018.00366,10.1093/nar/gky372	Unreported,Exon Skipping
Splice-altering	RT-PCR	10.1093/nar/gky372	Exon Skipping
Splice-altering	RT-PCR	10.1093/nar/gky372	Exon Skipping
Normal	cBROCA	10.1073/pnas.1915608116	1
Normal	RT-PCR	10.1038/s41436-020-0766-9	1
Normal	RT-PCR	10.1038/s41436-020-0766-9	1
Normal	RT-PCR	10.1093/nar/gky372	1
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Normal	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Splice-altering	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1080/15476286.2020.1809195	Pseudoexon Inclusion
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RT-PCR	10.1038/s41436-020-0766-9	Exon Skipping
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RT-PCR	10.1038/s41436-020-0766-9	Partial Exon Skipping
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1016/j.celrep.2018.03.052Ê	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Normal	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Normal	MaPSy	10.1038/ng.3837	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1016/j.celrep.2018.03.052Ê	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Splice-altering	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Splice-altering	RNA-Seq	10.1101/gr.231951.117	.
Low-frequency	RNA-Seq	10.1101/gr.231951.117	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MaPSy	10.1038/ng.3837	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MaPSy	10.1038/ng.3837	.
Normal	MFASS	10.1016/j.molcel.2018.10.037	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
Normal	MaPSy	10.1038/ng.3837	.
Low-freq	MFASS	10.1016/j.molcel.2018.10.037	.
